publisher,url,date_of_publication,text
nytimes,https://www.nytimes.com/2022/05/30/world/europe/ireland-dublin-airport-delay-covid.html,2022-05-30T00:00:00,"Speaking at a news conference on Monday after the meeting with airport officials, Mr. Ryan called the delays “totally unacceptable.” |  | “You can’t have 1,000 people missing flights, you can’t have thousands of people out — queuing outside, even outside the terminal building,” he said, adding that the airport had “accepted it was a terrible failing.” |  | The airport is still advising people to come to the airport two and a half hours before a short-haul flight and up to three and a half hours before a long-haul flight. But for many of those who had planned to fly from the airport last weekend, that would not have been enough time. |  | Rebecca Maher, 34, had planned to travel to her partner’s family home in Italy on Sunday, but they ended up missing their flight despite arriving at the airport hours in advance. The two women had to line up outside for nearly an hour, and by the time they made it inside, the atmosphere among the travelers had grown tense. |  | “There were thousands of people in the building crammed in; no one knew what was going on,” she said. “And the staff, my heart was breaking for them, they didn’t know either what to do. People were very agitated and angry.” |  | She described seeing a number of people, including staff members, breaking down in tears. |  | “It was just awful,” she said. |  | Other anxious travelers said they were planning to get to the airport much earlier for upcoming flights."
nytimes,https://www.nytimes.com/2022/05/30/opinion/letters/whites-replacement-theory.html,2022-05-30T00:00:00,"To the Editor: |  | We are approaching the demographic point where white people will be a minority in the U.S. That demographic trend will have enormous political and economic consequences. It will be hard to stack the deck in your favor when you are outvoted. |  | There is a significant subset of white Americans who cannot accept the prospect of reduced status. This does not mean that they will be disadvantaged. It means that they will no longer enjoy the unfair advantage of white privilege. |  | These people are increasingly panicking and relying on antisocial activities such as voter suppression, sedition and violence. It will only get worse for the foreseeable future. Make no mistake — they will try to do whatever it takes to stave off their inevitable reduced political status. |  | And let’s be honest. These people draw their support exclusively from the Republican Party and its enablers in the media and right-wing organizations."
nytimes,https://www.nytimes.com/2022/05/30/world/europe/french-journalist-killed-ukraine.html,2022-05-30T00:00:00,"A 32-year-old French journalist was killed on Monday in eastern Ukraine when the armored bus he was riding in was hit by shrapnel from a shell, according to French and Ukrainian authorities. |  | President Emmanuel Macron of France named the journalist as Frédéric Leclerc-Imhoff and said he was in Ukraine to “show the reality of the war.” Mr. Macron expressed his condolences on Twitter. “I share the pain of the family, loved ones and colleagues,” he said. |  | At least seven journalists have been killed and at least nine have been injured in Ukraine since Russia invaded on Feb. 24, Reporters Without Borders said last week. |  | BFM TV, the news channel where Mr. Leclerc-Imhoff worked, said he was part of a team of three journalists, including a Ukrainian fixer, that left with a Ukrainian police patrol unit for the city of Lysychansk around midday Monday. The city has been under heavy Russian shelling for the last three months."
nytimes,https://www.nytimes.com/2022/05/30/world/europe/mona-lisa-pastry-louvre.html,2022-05-30T00:00:00,"The protester, whom officials have not named, faked a disability to get close to the Mona Lisa, according to the Louvre. The painting was not damaged, museum officials said. |  | Mr. Sundberg said he and his friends posed with the painting after the glass was cleaned and then they began to leave the museum. On their way out, he said, they saw the man, who looked straight at Mr. Sundberg as he recorded him with his phone. |  | “He threw a whole bunch of roses at me and then he started yelling,” he said. |  | Videos on social media showed that the man, speaking in French, yelled that there were “people who were destroying the planet” and “that’s why I did it.” |  | The Mona Lisa, painted by Leonardo da Vinci in the 16th century and perhaps the crown jewel of the Louvre’s collection, is typically swarmed by camera-wielding tourists. The painting is held behind a thick glass case, an effective shield against pastries. |  | After the man smeared the glass, he was tackled by security guards, Mr. Sundberg said. |  | The Louvre said in a statement that officials with the museum had followed its usual procedures for people with reduced mobility, “allowing them to admire this major work of the Louvre.”"
nytimes,https://www.nytimes.com/2022/05/30/sports/boxing-cuba.html,2022-05-30T00:00:00,"HAVANA — Fernando Galván charged forward and threw a looping right uppercut. Arlen López, the Cuban boxer who won the light-heavyweight gold medal at the Olympics last summer, took a half-step back and countered with a quick, clinical left hook. |  | The punch landed on the corner of Galván’s chin, whiplashing the journeyman boxer’s head, knocking him unconscious and dropping him face first to the canvas of a small boxing ring in the center of an auditorium in Aguascalientes, Mexico, this month. |  | López’s knockout showed the blend of power, precision, art, science and violence that has made Cuba’s amateur boxing program the world’s best. Cuban boxers have won 15 Olympic medals since 2012, compared with nine for the United States. At the Tokyo Games, Cuba entered boxers in seven weight classes, and emerged with five medals — four gold and one bronze. |  | And yet López’s knockout was distinctive, both for him and for his country, because it came on a professional boxing card, the first with the recent support and blessing of Cuba’s communist government. Six Cuban competitors fought under the banner of an upstart Mexican promotional company, Golden Ring."
nytimes,https://www.nytimes.com/2022/05/30/arts/music/abba-voyage-review.html,2022-05-30T00:00:00,"LONDON — I kept turning to my friend, wanting to tell him how young and fresh the two women that put the As in Abba seemed on the giant screens ahead of us. Agnetha Faltskog and Anni-Frid Lyngstad were not actually in the room with us, but that’s the kind of stupor Abba Voyage dazzles you into. |  | Though the Swedish pop band has not played London since 1979, holographic “Abbatars” of the band, modeled in their likeness from that year, are currently filling up a custom-built arena for a 90-minute concert of their greatest hits. A combination of motion-captured performance, animated sequences and a live 10-person band make up the spectacle, which makes a floor-thumping case for the music’s continued relevance. |  | Projected on a screen that envelops one side of the spaceshiplike auditorium, the Abbatars play mostly as if it were a real concert. They “enter” from below the stage, make banter with the audience, ask for patience as they switch costumes, and return for an encore."
nytimes,https://www.nytimes.com/2022/05/30/world/europe/ucl-game-delay-france.html,2022-05-30T00:00:00,"PARIS — French authorities faced a firestorm of criticism on Monday following the chaotic scenes of confusion and violence at the Champions league final between Real Madrid and Liverpool near Paris over the weekend, tarnishing France’s image as a capable host ahead of major sporting events like the 2024 Summer Olympics. |  | But the French government has acknowledged few failings, doubling down instead on its assertion that the chaos had been caused primarily by tens of thousands of Liverpool fans who converged on the Stade de France, the stadium north of Paris where the game was held, with fake tickets or no tickets at all. |  | Gérald Darmanin, the French interior minister, said at a news conference on Monday that the “root cause” of the chaos was a “massive, industrial and organized fraud of fake tickets” — roughly 30,000 to 40,000, by his account, a figure he said was supported by UEFA, European soccer’s governing body. |  | “Obviously there is nothing to be proud of with what we saw Saturday evening,” Mr. Darmanin said, but he praised French police for preventing people from being injured or crushed to death."
nytimes,https://www.nytimes.com/2022/05/30/nyregion/nyc-manhattan-brooklyn-commute-offices.html,2022-05-30T00:00:00,"About 78 percent of the 160 major employers surveyed said they have adopted hybrid remote and in-person arrangements, up from 6 percent before the pandemic. Most workers plan to come into the office just a few days a week, the group said. |  | The seismic shift in office building usage has been one of the most challenging situations in decades for New York real estate, a bedrock industry for the city, and has upended the vast stock of offices in Manhattan, home to the two largest business districts in the country, the Financial District and Midtown. |  | About 19 percent of office space in Manhattan is vacant, the equivalent of 30 Empire State Buildings. That rate is up from about 12 percent before the pandemic, according to Newmark, a real estate firm. Office buildings have been more stable in Brooklyn, where the vacancy rate is also about 19 percent but has not fluctuated much since before the pandemic, Newmark said. |  | Daniel Ismail, the lead office analyst at Green Street, a commercial real estate research firm, predicted that the office market in Manhattan would worsen in the coming years as companies adjusted their work arrangements and as leases that were signed years ago started to expire. In general, companies that have kept offices have downsized, realizing they do not need as much space, while others have relocated to newer or renovated buildings with better amenities in transit-rich areas, he said. |  | Even before the pandemic, it was not uncommon for companies to move offices throughout the city or to open separate locations outside of Manhattan. The city offers a tax incentive for businesses that relocate to an outer borough, with up to $3,000 in annual business-income tax credits per employee. |  | Nearly 200 companies received it in 2018, for a total of $27 million in tax credits, the most recent data available, according to the city’s Department of Finance. But some office developers are betting on neighborhoods outside Manhattan becoming attractive in their own right, luring companies that specifically want to avoid the hustle-and-bustle of Midtown. |  | More than 1.5 million square feet of office space is under construction in Brooklyn, including a 24-story commercial building in Downtown Brooklyn."
nytimes,https://www.nytimes.com/2022/05/30/arts/music/spoleto-festival-usa-rhiannon-giddens-omar.html,2022-05-30T00:00:00,"Although “Porgy” is firmly in the repertory, “Omar” at least has the opportunity to stake a claim alongside it: Next season, the opera will travel to Los Angeles and Boston, then San Francisco, Chicago and, appropriately, North Carolina. Moving, joyous and in its final moments intensely spiritual, it should not have trouble winning over audiences, as it did on Friday. |  | Kaneza Schaal’s production is as plain-spoken as the libretto, yet absorbingly vivid in Christopher Myers’s scenic design, for which he made prints from Said’s manuscripts in English and Arabic, as well as from woodcuts of slavery documents and runaway ads. Characters wear language on their clothing, and words cover walls; the look of the show propels the story as much as the score does toward the climax of Said’s burning need to write. |  | Language is crucial to the plot as well. Said, sung by the tenor Jamez McCorkle with delicate lyricism in prayer and steely power in adversity, arrives in Charleston unable to understand anyone. Giddens cleverly renders his first owner’s text as Said would have heard it; he and the slaver, Johnson, sing discrete lines in counterpoint, never in the same language, until, under the threat of violence, Said lets out an acquiescent phrase, his first words in English. |  | Johnson is sung by the baritone Malcolm MacKenzie, who returns — after Said escapes his cruel plantation — in Act II as the more benevolent owner Owens. He respects Said’s passionate faith but all but forces him to convert to Christianity. This casting decision makes a clear point: Kind or not, a slaver is still a slaver. |  | Those two men may be in control of Said’s life, but he is more guided by dreams of his mother, Fatima (the mezzo-soprano Cheryse McLeod Lewis), who was killed in the raid that led to his kidnapping; and Julie (the soprano Laquita Mitchell, a smooth-voiced and soothing presence), who escapes from the slave market in Charleston but urges Said to meet her in Fayetteville, N.C., at Owen’s property. When they reunite there, she explains why she was helping him to begin with, in the opera’s finest aria, which begins with the line “My daddy wore a cap like yours.”"
nytimes,https://www.nytimes.com/2022/05/30/nyregion/stolen-tabernacle-brooklyn-church.html,2022-05-30T00:00:00,"When Father Frank Tumino entered the sanctuary at St. Augustine Roman Catholic Church in Brooklyn on Saturday for the start of what was supposed to be a beautiful holiday weekend, the cathedral’s sacred space was missing something special — worth $2 million. |  | Someone, Father Tumino discovered, had apparently entered the church with a power saw, cut open the altar that housed the Holy Eucharist — the items used for the communion ritual — stolen the altar’s solid gold tabernacle and decapitated a statue of an angel. Holy items taken from the tabernacle had been strewn across the altar. |  | “To know that a burglar entered the most sacred space of our beautiful church and took great pains to cut into a security system is a heinous act of disrespect,” Father Tumino said in a statement issued on Sunday by the Roman Catholic Diocese of Brooklyn. |  | The church, a large brownstone building nestled in the heart of the Park Slope neighborhood and known as the area’s “Notre Dame,” began as an anchor for Brooklyn’s German and Irish Catholic communities in 1888. The stolen tabernacle, which is solid 18-karat gold, covered in jewels and valued at around $2 million, was made the same year, according to the police."
nytimes,https://www.nytimes.com/2022/05/30/us/victims-texas-shooting-family.html,2022-05-30T00:00:00,"UVALDE, Texas — Jose Flores and Andrea Herrera, inseparable siblings both in the fourth grade, rode the bus together to Robb Elementary School last Tuesday as they did most mornings. They said their cheerful goodbyes. He headed into Room 111, she into Room 104. |  | Just a few hours later — just after Jose had been celebrated in a ceremony for his good grades — the boy was shot dead by a gunman who had slipped into the building through an open door. His sister escaped through a window. |  | “She survived, he didn’t,” said Cynthia Herrera, referring to her daughter and the stepson she had raised since he was 3. |  | In the agonizing days and nights that have followed, Jose and Andrea’s family has been left with nearly unbearable tasks large and small: helping Andrea recover, physically and emotionally; choosing the T-shirt and basketball shorts Jose will wear in his small coffin; holding together their young family."
nytimes,https://www.nytimes.com/2022/05/30/business/oil-embargo-russia.html,2022-05-30T00:00:00,"The European Union’s embargo on Russian oil will bite into the country’s export of crude — a cornerstone of the nation’s economy — but it may not do much damage until the restrictions actually kick in. |  | For now, analysts say, Russian oil production is proving resilient as European buyers and others snap up the opportunity to buy crude at a discount of around $30 a barrel to Brent crude, the international standard. |  | Kpler, a firm that tracks petroleum shipping, estimates that Russian oil production actually edged up about 200,000 barrels a day in May, to 10.2 million barrels a day, compared with April. Still, that was about 800,000 barrels a day below February levels. |  | The price of the main U.S. benchmark of oil prices, West Texas Intermediate, rose about 3 percent on Tuesday, while the price followed closely in Europe, known as Brent, was up a little more than 1 percent."
nytimes,https://www.nytimes.com/2022/05/30/sports/kenny-moore-dead.html,2022-05-30T00:00:00,"Kenny Moore, a two-time Olympic marathon runner who used his deep understanding of athletes to become a pre-eminent track writer at Sports Illustrated for nearly 25 years, died on May 4 at his home in Kailua, Hawaii. He was 78. |  | His brother, Bob, confirmed the death. He did not know the cause but said that Mr. Moore had physically wasted away. |  | Before his writing career began, Mr. Moore figured in footwear history: He is believed to have been the first test subject of running shoe prototypes designed in 1965 by Bill Bowerman, his coach at the University of Oregon, who had already founded Blue Ribbon Sports, which would become Nike, with Philip Knight. |  | “I had the privilege of becoming a better runner every time I put a new prototype on,” Mr. Moore told a Nike blog in 2017."
nytimes,https://www.nytimes.com/2022/05/30/briefing/europe-oil-embargo-russia-asia.html,2022-05-30T00:00:00,"The E.U. hammers out an oil embargo |  | The bloc is poised to agree on a sweeping oil embargo, its most far-reaching effort to punish Moscow for its invasion of Ukraine. The embargo would deprive the Kremlin of a key revenue stream and accelerate Europe’s independence from Russian fuel. Here are live updates. |  | The embargo, if approved, would come at a heavy economic cost for the E.U., which gets about 27 percent of its crude oil imports from Russia and a higher share of its oil products. Member states have been spending around $23 billion each month on Russian crude since the war started and oil prices surged. The embargo would bruise Russia, but the damage would be slow until restrictions kick in. |  | And it has political stakes as well. Negotiators were forced to capitulate to Hungary’s demand that it be indefinitely exempted from the measure. Prime Minister Viktor Orban benefits from the cheap energy — and his ties to the Kremlin. Hungary’s exemption will have little financial effect because of the country’s small size, but it indicates how much Orban has peeled away from the rest of the bloc. |  | Fighting: Russian forces in the outskirts of the eastern city of Sievierodonetsk are advancing from two sides, while an explosion on Monday in Melitopol, a Russian-controlled city in Ukraine, appeared to target a pro-Kremlin regional leader. A French journalist was killed by shrapnel in the east."
nytimes,https://www.nytimes.com/2022/05/30/sports/tennis/rafael-nadal-vs-novak-djokovic.html,2022-05-30T00:00:00,"PARIS — The rivalry between Rafael Nadal and Novak Djokovic began in the quarterfinals of the French Open. |  | Sixteen years later, it just might end in the quarterfinals of the French Open. |  | “We have to be ready that this could be the last time they play in a Grand Slam,” said Mats Wilander, 57, a three-time French Open men’s singles champion. “I think we have to cherish this moment and not get ahead of ourselves.” |  | No one has prospered by underestimating either player’s resilience or powers of recuperation. But the future seems particularly uncertain in light of Nadal’s chronic foot condition that is now flaring up with alarming regularity and, by his own admission, sapping some of his trademark enthusiasm for the struggle. |  | Nadal vs. Djokovic has been, undoubtedly, one of the best and closest extended tussles in sports: with ebbs and flows in confidence and dominance in matches across four continents and, unlike with Nadal’s less prolific rivalry with Federer, at all four of the Grand Slam tournaments."
nytimes,https://www.nytimes.com/2022/05/30/nyregion/jerry-nadler-carolyn-maloney.html,2022-05-30T00:00:00,"As he sat in the shade of Riverside Park on a sparkling recent weekday morning in Manhattan, Representative Jerrold Nadler tried to make sense of how two powerful allies suddenly found themselves at war. |  | A court-ordered redrawing of New York’s congressional district lines had combined the East and West Sides of Manhattan into a single district for the first time since World War II, putting Mr. Nadler and Representative Carolyn Maloney, a longtime colleague, on a potentially disastrous collision course in the Aug. 23 Democratic primary. |  | Attempts to broker a peace settlement were made, but Mr. Nadler, over a chilled Diet Coke, acknowledged that they were somewhat halfhearted. |  | He recalled telling Ms. Maloney in a private conversation on the House floor in Washington a few days earlier that he would win, suggesting she run for a neighboring seat."
nytimes,https://www.nytimes.com/2022/05/30/world/americas/hurricane-mexico-agatha-forecast.html,2022-05-30T00:00:00,"Agatha, the year’s first named storm in the eastern Pacific region, was moving across southern Mexico on Tuesday morning as a tropical storm, a day after making landfall as a Category 2 hurricane. |  | Agatha came ashore on Monday afternoon just west of Puerto Angel, a fishing town in the Mexican state of Oaxaca, with heavy rains and winds of nearly 105 miles per hour — strong enough to uproot trees, cause major power losses and rip roofs off well-built homes. It was downgraded to a tropical storm on Monday night. |  | As of 1 a.m. local time on Tuesday, Agatha was moving northeast at nearly eight miles per hour, the U.S. National Hurricane Center said in an advisory. Parts of Oaxaca state could receive as much as 16 inches of rain later in the day, with isolated amounts of 20 inches, the center said. Five to 10 inches were expected in Chiapas state, it added, and two to four inches in the states of Tabasco and Veracruz."
nytimes,https://www.nytimes.com/2022/05/30/us/politics/senate-guns-democracy.html,2022-05-30T00:00:00,"A handful of Senate Republicans have indicated a willingness to come to the table on gun safety, perhaps to dust off the failed 2013 legislation by Senators Patrick J. Toomey, Republican of Pennsylvania, and Joe Manchin III, Democrat of West Virginia, to strengthen background checks on gun purchasers. Another possible point of negotiation are so-called red flag laws that make it easier for judges and law enforcement to confiscate weapons from people deemed potentially dangerous to themselves or others. |  | “I do believe that we will be looking at ways to improve our background checks,” said Senator Mitt Romney, Republican of Utah. “I’ve been looking at Toomey-Manchin as a piece of legislation and seeing if that would make a difference. And I do believe that red flag laws and states are helpful.” |  | Bipartisan discussions helped produce the infrastructure law that so far might be President Biden’s biggest legislative achievement. But other efforts, such as talks to rewrite the Electoral Count Act of 1887 and to find common ground on voting rights, have produced nothing, despite pronouncements of great optimism. |  | To get to 60 votes on a gun bill, Democrats would need unanimity on their side and 10 Republicans, not the four who began negotiating last week. The worst mass shooting at an elementary school, the massacre in Newtown, Conn., nearly a decade ago, was not enough to break a Republican filibuster. This time, Democrats are being careful not to raise expectations too high that the second-worst slaughter, the death of 19 children in Uvalde, will yield a different result. |  | The ranks of Senate Republicans have grown only more conservative since the carnage in Newtown, and a vast majority of them have not budged in their opposition to any measure that would limit gun access. |  | “To be clear: Using this horror to infringe upon the Second Amendment rights of law-abiding citizens — before we even know what might have prevented this tragedy — and accusing anyone who disagrees of being complicit in this abhorrent crime is not a solution that will make us safer,” said Senator Bill Hagerty, Republican of Tennessee. |  | Representative Colin Allred, Democrat of Texas, said he understood the need to try negotiations."
nytimes,https://www.nytimes.com/2022/05/30/world/canada/canada-gun-buyback.html,2022-05-30T00:00:00,"OTTAWA — Most owners of what Canada calls “military-style assault weapons” would be required to turn over their firearms to a government buyback program under legislation introduced on Monday, which would tighten the country’s already stringent control of firearms. |  | The Canadian government also announced new regulations that will ban the sale, purchase, importation or transfer of handguns. “We are capping the number of handguns in this country,” Prime Minister Justin Trudeau said on Monday. |  | The handgun sales ban and the proposed assault weapons law are the latest in a series of steps Mr. Trudeau has taken to restrict firearms since 22 people were killed in rural Nova Scotia by a gunman in 2020, in the deadliest rampage in the country’s history. The legislation, which could apply to tens of thousands of firearms, is expected to pass. |  | “As a government, as a society, we have a responsibility to act to prevent more tragedies,” Mr. Trudeau told reporters on Monday. He also said: “We need only look south of the border to know that if we do not take action, firmly and rapidly, it gets worse and worse and more difficult to counter.”"
nytimes,https://www.nytimes.com/2022/05/30/world/americas/colombia-presidential-election-hernandez-petro.html,2022-05-30T00:00:00,"BOGOTÁ, Colombia — Colombia’s political landscape has shifted remarkably in a matter of 24 hours. |  | For months, pollsters predicted that Gustavo Petro, a former rebel-turned-senator making a bid to be the nation’s first leftist president, would head to a June presidential runoff against Federico Gutiérrez, a conservative establishment candidate who had argued that a vote for Mr. Petro amounted to “a leap into the void.’’ |  | Instead, on Sunday, voters gave the top two spots to Mr. Petro and Rodolfo Hernández, a former mayor and wealthy businessman with a populist, anti-corruption platform whose outsider status, incendiary statements and single-issue approach to politics have earned him comparisons to Donald Trump. |  | The vote — for a leftist who has made a career assailing the conservative political class and for a relatively unknown candidate with no formal party backing — represented a repudiation of the conservative establishment that has governed Colombia for generations. |  | But it also remade the political calculus for Mr. Petro. Now, it is Mr. Petro who is billing himself as the safe change, and Mr. Hernández as the dangerous leap into the void."
nytimes,https://www.nytimes.com/2022/05/30/sports/marin-cilic-daniil-medvedev-french-open.html,2022-05-30T00:00:00,"PARIS — Two days after being encouraged by his clay-court game — and with good reason — Daniil Medvedev, the world’s No. 2 men’s singles player, was bounced out of the French Open on Monday in just 1 hour 45 minutes. |  | There were some boos as Medvedev, his bag slung over his shoulder, trudged off the red clay of the Philippe Chatrier Court after his 6-2, 6-3, 6-2 defeat by the 20th-seeded Marin Cilic in the fourth round. |  | The discontent was understandable. Paying more than 100 euros (about $107) — or much more — for a night-session ticket and being left with a blowout will generate some grumbles. |  | But the lopsided score and brisk pace were also due to Cilic’s sustained brilliance. Though clay is not traditionally his best surface, he could have fooled Medvedev as he served and attacked with precise power and near-relentless efficiency."
nytimes,https://www.nytimes.com/2022/05/30/world/europe/kalush-orchestra-ukraine-auction.html,2022-05-30T00:00:00,"Ukraine’s victory at the Eurovision Song Contest brought national pride, joy and artistic prestige to the country amid the devastation of war. Now, it will also help supply drones to the Ukrainian army. |  | Kalush Orchestra, the Ukrainian band that won Eurovision after sweeping the phone-in popular vote, put its trophy and the pink bucket hat worn by its lead singer during the contest up for auction, and the items netted more than $1.2 million, the band’s spokeswoman said in a statement on Monday. |  | “We believe that this is only the first victory before our biggest victory over the Russian aggressor,” Oleh Psiuk, the band’s lead singer, said in a Telegram message. |  | The money is going to the Serhiy Prytula Charity Foundation, an organization founded by a Ukrainian TV presenter, and will be used to buy three drones that the army can use for surveillance, said Maria Pysarenko, a spokeswoman for the foundation."
nytimes,https://www.nytimes.com/video/world/asia/100000008374159/nepal-plane-crash.html,2022-05-30T00:00:00,1:08 |  | Shanghai Mostly Reopens After Months of Covid Lockdown |  | 0:58 |  | Shanghai to Begin Easing Covid Restrictions After Lockdown |  | NOW PLAYING |  | Plane Crash in Nepal Kills All on Board |  | Advertisement Continue reading the main story |  | 1:10 |  | United States and Asia-Pacific Nations Launch New Economic Bloc |  | 1:18 |  | Biden Says He Would Be Willing to Use Military Force to Defend Taiwan |  | 1:22 |  | Scott Morrison Concedes Defeat to Labor Party in Australian Election |  | Advertisement Continue reading the main story |  | 1:14 |  | Biden Hails United States’ Alliance With South Korea |  | 1:34 |  | Biden Begins Asia Trip at South Korea Semiconductor Plant |  | 0:55 |  | South Korea’s New President Says ‘Door to Dialogue’ Open to the North |  | Advertisement Continue reading the main story |  | 1:19 |  | Filipino Protesters Decry Marcos Election Win |  | 0:58 |  | China Orders Mass Covid Testing for Beijing Residents |  | 0:54
nytimes,https://www.nytimes.com/video/world/europe/100000008374267/eu-russia-oil-protest.html,2022-05-30T00:00:00,"0:48 |  | European Union Agrees to Ban Majority of Russian Oil Imports |  | NOW PLAYING |  | Protesters Demand European Union Stops Buying Russian Oil |  | 1:31 |  | Russia Is ‘Using Hunger and Grain to Wield Power,’ E.U. Official Says |  | Advertisement Continue reading the main story |  | 0:51 |  | 20 Nations to Send New Weapons to Ukraine, U.S. Defense Secretary Says |  | 1:25 |  | Zelensky Invites Global Companies Leaving Russia to Open In Ukraine |  | 0:24 |  | Ukrainian Court Convicts Russian Soldier of War Crimes |  | Advertisement Continue reading the main story |  | 1:42 |  | Russia Is Weaponizing Global Food Supply in Ukraine War, Blinken Says |  | 0:50 |  | Russian Soldier Apologizes in Court to Widow of Man He Killed |  | 1:55 |  | Biden Vows to Back Sweden and Finland’s NATO Membership |  | Advertisement Continue reading the main story |  | 0:24 |  | A Russian Solider Pleads Guilty to Committing War Crime in Ukraine |  | 1:13 |  | Deteriorating Conditions in Mariupol Raise Fears of Disease |  | 0:58"
nytimes,https://www.nytimes.com/video/world/europe/100000008374340/mona-lisa-cake-attack.html,2022-05-30T00:00:00,"0:48 |  | European Union Agrees to Ban Majority of Russian Oil Imports |  | NOW PLAYING |  | Protester Throws Pastry at the Mona Lisa |  | 0:35 |  | Protesters Demand European Union Stops Buying Russian Oil |  | Advertisement Continue reading the main story |  | 1:22 |  | Parliament Scrutizines Boris Johnson Over ‘Partygate’ Report Findings |  | 1:11 |  | Johnson Says He’s Been ‘Humbled,’ Following Sue Gray Report |  | 0:32 |  | Pope Francis Calls for Gun Control After Texas School Shooting |  | Advertisement Continue reading the main story |  | 1:31 |  | Russia Is ‘Using Hunger and Grain to Wield Power,’ E.U. Official Says |  | 1:14 |  | W.H.O. Says Monkeypox Outbreak Is a ‘Containable Situation’ |  | 1:25 |  | Zelensky Invites Global Companies Leaving Russia to Open In Ukraine |  | Advertisement Continue reading the main story |  | 0:24 |  | Ukrainian Court Convicts Russian Soldier of War Crimes |  | 0:29 |  | Tornado in Western Germany Injures Dozens |  | 1:42"
nytimes,https://www.nytimes.com/video/world/americas/100000008374445/agatha-hurricane-mexico.html,2022-05-30T00:00:00,"NOW PLAYING |  | Residents in Southern Mexico Prepare for Hurricane Agatha |  | 0:57 |  | Powerful Storms Rip Through Eastern Canada |  | 0:57 |  | At Least 22 Dead After Havana Hotel Explosion |  | Advertisement Continue reading the main story |  | 1:15 |  | U.S. Extradites Former Honduran President |  | 0:54 |  | Cargo Plane Splits in Half During Landing in Costa Rica |  | 0:52 |  | Protesters Clash With Police in Peru |  | Advertisement Continue reading the main story |  | 1:11 |  | Pope Francis Apologizes to Indigenous People of Canada |  | 0:52 |  | Ottawa Police Clash With Protesters |  | 0:39 |  | Canadian Police Begin Arresting Ottawa Protesters |  | Advertisement Continue reading the main story |  | 1:15 |  | Ottawa Police Warn of ‘Imminent’ Action to Disperse Protesters |  | 1:13 |  | ‘We Lost Everything,’ Resident Says After Deadly Mudslides in Brazil |  | 0:37"
